"","gene","log2FoldChange","pvalue","cell","comparision"
"4186","Grk2",1.59754055815693,0.000996302171206399,"Pericytes","EX_vs_SD"
"4187","Znrd22",-3.71035017399081,0.00092833963507027,"Pericytes","EX_vs_SD"
"4188","Fam160b12",-2.07560462202366,0.003016067909826,"Pericytes","EX_vs_SD"
"4189","Ccdc1602",3.25764349741995,0.00140604688976637,"Pericytes","EX_vs_SD"
"4190","Nono1",2.35960974529642,0.00769562985426742,"Pericytes","EX_vs_SD"
"4191","Fam199x1",3.48965760818394,0.00707122698631638,"Pericytes","EX_vs_SD"
"4192","Ctps22",-2.70236369147606,0.000253449529653047,"Pericytes","EX_vs_SD"
"4193","Eif2s3y1",1.52745935475349,0.00971088262046588,"Pericytes","EX_vs_SD"
"4194","Fam168b1",-1.77829869981498,0.00150555412649992,"Pericytes","HFD_vs_SD"
"4195","Wdr752",-3.07080289346257,0.00355393621560205,"Pericytes","HFD_vs_SD"
"4196","Rpe1",3.21837635346748,0.00104499826493051,"Pericytes","HFD_vs_SD"
"4197","Btg22",-1.4236360328249,0.00232598387256217,"Pericytes","HFD_vs_SD"
"4198","Trdmt12",4.31610428646568,0.000590286046767764,"Pericytes","HFD_vs_SD"
"4199","Traf23",2.97565173683567,0.00541445186923245,"Pericytes","HFD_vs_SD"
"4200","Kpna43",3.19039462045287,0.000905558325350857,"Pericytes","HFD_vs_SD"
"4201","Pogz3",3.2730377426098,0.0040271389591468,"Pericytes","HFD_vs_SD"
"4202","Fam241a2",3.06995058493106,0.00307916625292704,"Pericytes","HFD_vs_SD"
"4203","Shb",2.08506405468786,0.00780471093701471,"Pericytes","HFD_vs_SD"
"4204","Mul13",3.11807029391788,0.00590706468963411,"Pericytes","HFD_vs_SD"
"4205","Per32",2.65065137265458,0.00033567715291554,"Pericytes","HFD_vs_SD"
"4206","Cdk142",3.61370945609356,0.00167417038432316,"Pericytes","HFD_vs_SD"
"4207","Ube2k1",-2.62225782381804,0.00741495606725595,"Pericytes","HFD_vs_SD"
"4208","Fryl",-1.55895254882471,0.00700088161408422,"Pericytes","HFD_vs_SD"
"4209","Lnx21",-2.73723033857647,0.00908219876732354,"Pericytes","HFD_vs_SD"
"4210","Zc3hav11",3.0754640041885,0.00485582824771308,"Pericytes","HFD_vs_SD"
"4211","M6pr",3.59969955121919,0.00511347219843242,"Pericytes","HFD_vs_SD"
"4212","Ybx31",-1.67816705379558,0.00118663375104802,"Pericytes","HFD_vs_SD"
"4213","Etfb2",2.8817559040906,0.00129523602377769,"Pericytes","HFD_vs_SD"
"4214","Taldo13",-4.05713321353126,0.00334379284687905,"Pericytes","HFD_vs_SD"
"4215","Msmo14",3.40375344366735,0.00369767563351218,"Pericytes","HFD_vs_SD"
"4216","Mpv17l2",-2.28589064358246,0.00380796018757066,"Pericytes","HFD_vs_SD"
"4217","Ifi30",-1.75325076674176,0.00485065317600802,"Pericytes","HFD_vs_SD"
"4218","Ier24",-2.89881717893716,0.00356938308053724,"Pericytes","HFD_vs_SD"
"4219","Adamts151",1.33355044316304,0.00826339244518337,"Pericytes","HFD_vs_SD"
"4220","Ptpn93",-1.36759428011184,0.00821030489451157,"Pericytes","HFD_vs_SD"
"4221","Scap1",-2.75989659000304,0.00587211294499902,"Pericytes","HFD_vs_SD"
"4222","Crtap",2.51922024878437,0.00372653975689732,"Pericytes","HFD_vs_SD"
"4223","Cmtm7",-2.61209099568362,0.00748889753742563,"Pericytes","HFD_vs_SD"
"4224","Gdf113",5.05722606579136,2.29434654565944e-05,"Pericytes","HFD_vs_SD"
"4225","Zmiz21",-1.86786624306936,0.00504896586026293,"Pericytes","HFD_vs_SD"
"4226","Erlec1",-2.15474820575808,0.00218368021769136,"Pericytes","HFD_vs_SD"
"4227","Xaf1",2.19743167317504,0.00802078310322699,"Pericytes","HFD_vs_SD"
"4228","Usp32",2.34199180421308,0.0081176115424317,"Pericytes","HFD_vs_SD"
"4229","Mks11",2.97787085094768,0.00860864743014973,"Pericytes","HFD_vs_SD"
"4230","Npepps1",-1.91628254785519,0.00193952514270157,"Pericytes","HFD_vs_SD"
"4231","Togaram11",4.0016681226331,0.00362140528597262,"Pericytes","HFD_vs_SD"
"4232","Vps412",-2.02293341593131,0.00455258499246644,"Pericytes","HFD_vs_SD"
"4233","Wnk21",-1.28221947576589,0.00865812578904086,"Pericytes","HFD_vs_SD"
"4234","Faf2",1.8949904543964,0.00569004548198551,"Pericytes","HFD_vs_SD"
"4235","Slc4a73",-2.11439670064195,0.00420862752855992,"Pericytes","HFD_vs_SD"
"4236","Prkcd",-1.02718536134734,0.00977827005342081,"Pericytes","HFD_vs_SD"
"4237","Osgep1",-4.60681179681317,0.00150857432890597,"Pericytes","HFD_vs_SD"
"4238","Parp43",2.57556230462585,0.00817420501798291,"Pericytes","HFD_vs_SD"
"4239","Ift88",3.98806965735582,0.00168243043992749,"Pericytes","HFD_vs_SD"
"4240","Eny21",2.66029905093806,0.00786529501859458,"Pericytes","HFD_vs_SD"
"4241","Enpp2",-2.02977666048861,0.00385896961817544,"Pericytes","HFD_vs_SD"
"4242","Mapk122",1.47272680415588,0.00519012867914574,"Pericytes","HFD_vs_SD"
"4243","Trap14",1.92287652246595,0.0055745943155889,"Pericytes","HFD_vs_SD"
"4244","Zfp1601",4.2972918795863,0.000725820656292896,"Pericytes","HFD_vs_SD"
"4245","Cuta",2.94106034846461,0.00857017591950535,"Pericytes","HFD_vs_SD"
"4246","Mea12",3.57221975797715,0.000406232055240542,"Pericytes","HFD_vs_SD"
"4247","Iws11",-1.81110303741979,0.002885789489865,"Pericytes","HFD_vs_SD"
"4248","Hdac32",-2.75190185480608,0.000597323012593042,"Pericytes","HFD_vs_SD"
"4249","Nudt81",-3.44765212101648,0.00704209025022533,"Pericytes","HFD_vs_SD"
"4250","Dpp3",3.04913478031696,0.00645718308441884,"Pericytes","HFD_vs_SD"
"4251","Actr1a",1.8833852031593,0.00457197102012998,"Pericytes","HFD_vs_SD"
"4252","Gripap11",1.86795280977519,0.00385178492467373,"Pericytes","HFD_vs_SD"
"4253","Brwd31",2.77066507524427,0.00703447940808283,"Pericytes","HFD_vs_SD"
"4254","Tceal83",-3.1946141074267,0.00850284963744437,"Pericytes","HFD_vs_SD"
"4255","Fam199x2",3.65184751530884,0.00431077276643981,"Pericytes","HFD_vs_SD"
"4256","Ccng2",-1.31257169052417,0.00612386968522135,"VSMC","DR_vs_DREX"
"4257","Pde2a2",-1.31800515575232,0.00768557920599658,"VSMC","DR_vs_DREX"
"4258","Trim68",-1.22330891035619,0.00930998076312262,"VSMC","DR_vs_DREX"
"4259","Vps36",-1.94133537276318,0.00541029445013286,"VSMC","DR_vs_DREX"
"4260","Uba72",-3.9111760762751,0.000760989051212951,"VSMC","DR_vs_DREX"
"4261","Smarca2",-1.25949991675151,0.00564888551270242,"VSMC","DR_vs_DREX"
"4262","Arfgef1",1.33612214736874,0.00282186970317279,"VSMC","DR_vs_EX"
"4263","Col5a22",-3.24450862701897,0.00338608461498522,"VSMC","DR_vs_EX"
"4264","Tyw5",3.63041186411754,0.00289927604572256,"VSMC","DR_vs_EX"
"4265","Bok2",-2.66329247332928,0.00263257323291428,"VSMC","DR_vs_EX"
"4266","Nav1",-2.040970143874,0.00432421897440956,"VSMC","DR_vs_EX"
"4267","Phospho23",3.37047912135798,0.00873034373985536,"VSMC","DR_vs_EX"
"4268","Srxn1",4.18421166187702,0.00672796950564676,"VSMC","DR_vs_EX"
"4269","Phf20",2.02048531190763,0.00763566735137317,"VSMC","DR_vs_EX"
"4270","Ncoa52",2.14092216086348,0.00976494038853055,"VSMC","DR_vs_EX"
"4271","Lama52",-1.63506588798559,0.00159425395400609,"VSMC","DR_vs_EX"
"4272","Mccc1",1.238533238155,0.00604175774457589,"VSMC","DR_vs_EX"
"4273","Rap2b",-3.01887379605692,0.000427725581468317,"VSMC","DR_vs_EX"
"4274","Prcc1",1.88530951624374,0.00880994943975102,"VSMC","DR_vs_EX"
"4275","Arhgef2",-1.0306220015208,0.00947686300741009,"VSMC","DR_vs_EX"
"4276","Sec24b1",1.80772986487407,0.00693500854961695,"VSMC","DR_vs_EX"
"4277","Chd72",1.55838097793934,0.00933444592563695,"VSMC","DR_vs_EX"
"4278","Col16a12",-3.14265215594573,0.000896277625456994,"VSMC","DR_vs_EX"
"4279","Iffo2",-1.95465760749914,0.00931800972890994,"VSMC","DR_vs_EX"
"4280","Khk",-2.66289643995161,0.0027264762561523,"VSMC","DR_vs_EX"
"4281","Ccng21",-1.49334641600609,0.00345913563491745,"VSMC","DR_vs_EX"
"4282","Sparcl1",-3.31767617914081,0.00311834499789727,"VSMC","DR_vs_EX"
"4283","Gatc",3.59319459749237,0.00545224874307774,"VSMC","DR_vs_EX"
"4284","Hip1r",-3.09745561087629,0.00102582489284098,"VSMC","DR_vs_EX"
"4285","Pcolce",-3.33846589985652,8.4704036252998e-06,"VSMC","DR_vs_EX"
"4286","Tmem176a2",-2.97156183288724,0.000325404091325487,"VSMC","DR_vs_EX"
"4287","Hoxa5",2.00044601881494,0.00859236191696512,"VSMC","DR_vs_EX"
"4288","Fam13a",1.63389366201677,0.000189907336915255,"VSMC","DR_vs_EX"
"4289","Rdh131",2.21380232960304,0.00324581100510626,"VSMC","DR_vs_EX"
"4290","Zscan22",3.91797321429281,0.00566008317454974,"VSMC","DR_vs_EX"
"4291","Dnajb131",-3.05453169689763,0.00660159201255846,"VSMC","DR_vs_EX"
"4292","Plekha7",-1.94996347513121,0.00158181306526689,"VSMC","DR_vs_EX"
"4293","Ap3m2",-2.86905074087976,0.00215124592841646,"VSMC","DR_vs_EX"
"4294","Abcb10",3.61946030615809,0.00852394983530731,"VSMC","DR_vs_EX"
"4295","Bace11",-2.16427618026634,0.00106677956646896,"VSMC","DR_vs_EX"
"4296","Cib2",-2.25832064057344,0.00819427419431037,"VSMC","DR_vs_EX"
"4297","Atr",3.98596100006025,0.00110270166285775,"VSMC","DR_vs_EX"
"4298","Uba73",-3.60517127856837,0.00300765451179268,"VSMC","DR_vs_EX"
"4299","Nicn12",2.98454975309695,0.00808339599453226,"VSMC","DR_vs_EX"
"4300","Nme6",2.9648813530396,0.00881958692084578,"VSMC","DR_vs_EX"
"4301","Ddit43",-1.51485954924339,0.00807135097229401,"VSMC","DR_vs_EX"
"4302","Bicc1",3.51757327908592,0.00511917421247267,"VSMC","DR_vs_EX"
"4303","Nap1l1",-1.58933767042885,0.00940419017355821,"VSMC","DR_vs_EX"
"4304","Arrb21",-2.4713040194754,0.000655531595233757,"VSMC","DR_vs_EX"
"4305","Serpinf11",-2.82418634762143,0.00501320490778117,"VSMC","DR_vs_EX"
"4306","Mrc21",-2.66926943395359,3.37108220947377e-05,"VSMC","DR_vs_EX"
"4307","Cog5",-1.40736938327826,0.00957286026540233,"VSMC","DR_vs_EX"
"4308","Jarid2",1.45142944076212,0.007371260834613,"VSMC","DR_vs_EX"
"4309","Dbn11",-2.35000656887599,0.00512964122360376,"VSMC","DR_vs_EX"
"4310","Stimate",-2.33837009887899,0.000410164372174331,"VSMC","DR_vs_EX"
"4311","Ptk2b1",-1.86760398265113,0.00142154944655726,"VSMC","DR_vs_EX"
"4312","Myh9",-3.16353892651264,0.00755612282194845,"VSMC","DR_vs_EX"
"4313","Slc2a13",-2.52726217202367,0.00754571487189565,"VSMC","DR_vs_EX"
"4314","Tuba1a1",-2.37442529448041,0.00128524167669667,"VSMC","DR_vs_EX"
"4315","Parn1",-1.38414414081928,0.00533822020296015,"VSMC","DR_vs_EX"
"4316","Fstl11",-3.52401183569096,0.00089780689403219,"VSMC","DR_vs_EX"
"4317","Abcg11",-2.24338674667263,0.00652794390999732,"VSMC","DR_vs_EX"
"4318","Runx2",-3.14544787696355,0.00954343529459132,"VSMC","DR_vs_EX"
"4319","Slc5a7",-2.4242097148941,0.00974541662319737,"VSMC","DR_vs_EX"
"4320","Map3k81",-1.62707499152982,0.00953405658256829,"VSMC","DR_vs_EX"
"4321","Ostf1",-1.61622351006084,0.00676923378164302,"VSMC","DR_vs_EX"
"4322","Pik3ap1",-4.14250447580323,0.000274652327833927,"VSMC","DR_vs_EX"
"4323","Ints6l",-1.70660210513134,0.00445093418470041,"VSMC","DR_vs_EX"
"4324","Chm",2.70617563117909,0.0082209707890805,"VSMC","DR_vs_EX"
"4325","Tsc22d313",-1.73864070165806,0.00129707270921655,"VSMC","DR_vs_EX"
"4326","Itgad",-7.39053072156088,4.00147629183103e-11,"VSMC","DR_vs_EX"
"4327","Sned1",1.87774213741829,0.000316028121987674,"VSMC","DR_vs_HFD"
"4328","Qser1",3.70748170081763,0.00276939483998461,"VSMC","DR_vs_HFD"
"4329","Ccdc9b1",-0.927630671218585,0.00476009722216495,"VSMC","DR_vs_HFD"
"4330","Atp9a",-1.38703052263009,0.00710406340851107,"VSMC","DR_vs_HFD"
"4331","Rap2b1",-2.24638558031512,0.00825101692174815,"VSMC","DR_vs_HFD"
"4332","Gask1b",-2.82027949368664,0.00593925976436226,"VSMC","DR_vs_HFD"
"4333","Sec24d",-2.11711808865537,0.00622997877330432,"VSMC","DR_vs_HFD"
"4334","Svep1",-1.79100662872786,0.00494182385713349,"VSMC","DR_vs_HFD"
"4335","Col16a13",-3.54697006595625,0.000125171890809662,"VSMC","DR_vs_HFD"
"4336","Mfsd10",-2.46850750270612,0.00941008606285937,"VSMC","DR_vs_HFD"
"4337","Klhl51",-1.52683161373224,0.00931270551810149,"VSMC","DR_vs_HFD"
"4338","Ccng22",-1.49999239771069,0.00176947512183921,"VSMC","DR_vs_HFD"
"4339","Pcolce1",-2.54594276004528,0.000646429525227876,"VSMC","DR_vs_HFD"
"4340","Tmem176a3",-2.47980757120437,0.00223224579896157,"VSMC","DR_vs_HFD"
"4341","Fam13a1",1.3186398232315,0.000998441291987493,"VSMC","DR_vs_HFD"
"4342","Nup2101",-1.49102913159036,0.00822441482493421,"VSMC","DR_vs_HFD"
"4343","Trim681",-1.27825591339349,0.00690247368753385,"VSMC","DR_vs_HFD"
"4344","Kcnn1",3.8039148588135,0.00505770790912811,"VSMC","DR_vs_HFD"
"4345","Bace12",-1.70333170094802,0.00837681202554513,"VSMC","DR_vs_HFD"
"4346","Uba74",-3.66201360854721,0.00179119011124471,"VSMC","DR_vs_HFD"
"4347","Tnfaip3",-2.86923249526004,0.00267310013981068,"VSMC","DR_vs_HFD"
"4348","Map7",-1.83083808942143,0.00841203628595788,"VSMC","DR_vs_HFD"
"4349","Man1a",-1.54046964962002,0.00689307543239373,"VSMC","DR_vs_HFD"
"4350","Appl2",1.07195417793712,0.00936693014886071,"VSMC","DR_vs_HFD"
"4351","Nap1l11",-1.80133722025602,0.00194396521712889,"VSMC","DR_vs_HFD"
"4352","Cyfip2",4.57694241585853,0.00825976981422778,"VSMC","DR_vs_HFD"
"4353","Mrc22",-2.7075089154789,1.46606118625175e-05,"VSMC","DR_vs_HFD"
"4354","Nedd91",-2.09312956299532,0.0017102865498768,"VSMC","DR_vs_HFD"
"4355","Sh3bp5",1.69247770907733,0.00413285475454839,"VSMC","DR_vs_HFD"
"4356","Ptk2b2",-2.31453770802583,2.29275633123381e-05,"VSMC","DR_vs_HFD"
"4357","Rapgef3",-1.59935869985273,0.00175369902371387,"VSMC","DR_vs_HFD"
"4358","Slc48a1",-1.18620928118574,0.00608415775182647,"VSMC","DR_vs_HFD"
"4359","Tuba1a2",-2.03256886639613,0.00524185326380261,"VSMC","DR_vs_HFD"
"4360","Fstl12",-4.03963108225285,9.03266194147605e-05,"VSMC","DR_vs_HFD"
"4361","Adamts51",-1.72976283034973,0.00455178553548726,"VSMC","DR_vs_HFD"
"4362","Tbc1d244",1.61028584599533,0.00403437353122267,"VSMC","DR_vs_HFD"
"4363","Abcg12",-2.09830662444002,0.00871081940531566,"VSMC","DR_vs_HFD"
"4364","Rab31",-2.91405145855007,0.00189609826016677,"VSMC","DR_vs_HFD"
"4365","Lox4",-2.48688396309841,0.00103939481512005,"VSMC","DR_vs_HFD"
"4366","Pik3ap11",-3.17618520234463,0.00527768938708015,"VSMC","DR_vs_HFD"
"4367","Itgad1",-7.10280843358076,1.72614738489204e-10,"VSMC","DR_vs_HFD"
"4368","Rnpepl1",1.36102271909817,0.00874223667799711,"VSMC","DR_vs_SD"
"4369","Ctdspl2",1.56609904351641,0.00230524187561468,"VSMC","DR_vs_SD"
"4370","Tomm34",1.8131742353584,0.00345093308516406,"VSMC","DR_vs_SD"
"4371","Acad10",1.82433138398534,0.0065139024529861,"VSMC","DR_vs_SD"
"4372","Ntpcr",2.17597596119452,0.00710143544994091,"VSMC","DR_vs_SD"
"4373","Zfp8093",2.33199578561486,0.00652146206221231,"VSMC","DR_vs_SD"
"4374","Bace13",-1.96706519238287,0.00356191084639177,"VSMC","DR_vs_SD"
"4375","Cox162",1.25081424765861,0.00766033370953173,"VSMC","DR_vs_SD"
"4376","Cdyl",2.01449870632211,0.00732630916527755,"VSMC","DR_vs_SD"
"4377","Ift140",2.1062837384005,0.00830362786830213,"VSMC","DR_vs_SD"
"4378","Smchd1",2.08324432838935,0.00556011254039773,"VSMC","DR_vs_SD"
"4379","Tyw51",3.80020885941553,0.00174414356822879,"VSMC","DREX_vs_EX"
"4380","Bok3",-3.49338070813311,0.000292997794394296,"VSMC","DREX_vs_EX"
"4381","G0s22",-0.992932165817913,0.00364460496508865,"VSMC","DREX_vs_EX"
"4382","Nmt2",-1.40590602818667,0.00883982162903942,"VSMC","DREX_vs_EX"
"4383","Slc25a254",-1.58687617433717,0.00490988178767807,"VSMC","DREX_vs_EX"
"4384","Phospho24",3.44129209210115,0.0072543511903014,"VSMC","DREX_vs_EX"
"4385","Lbp2",-1.46593361868586,0.00984387520785395,"VSMC","DREX_vs_EX"
"4386","Acot8",2.91975603780632,0.00912887907348474,"VSMC","DREX_vs_EX"
"4387","Zmynd8",1.65677743800573,0.00154747285616069,"VSMC","DREX_vs_EX"
"4388","Arhgef21",-1.4211737935614,0.000453203517098059,"VSMC","DREX_vs_EX"
"4389","Snx7",-2.43595260583227,0.00193804528153043,"VSMC","DREX_vs_EX"
"4390","Adh1",-3.34083619299998,0.00634756138156586,"VSMC","DREX_vs_EX"
"4391","Chd73",1.56457590094482,0.00894171416038673,"VSMC","DREX_vs_EX"
"4392","Npr2",1.90763427766859,0.00467894354829473,"VSMC","DREX_vs_EX"
"4393","Mutyh",-2.85572318345409,0.000619457252302134,"VSMC","DREX_vs_EX"
"4394","Iffo21",-2.11882417041502,0.00533122799336867,"VSMC","DREX_vs_EX"
"4395","Mxra8",-1.89563897304035,0.00170123382527107,"VSMC","DREX_vs_EX"
"4396","Gatc1",3.94089782933944,0.00212422549661861,"VSMC","DREX_vs_EX"
"4397","Mlxip",1.44623606377123,0.00763017563746373,"VSMC","DREX_vs_EX"
"4398","Gusb",-2.6042194802195,0.00425689863567386,"VSMC","DREX_vs_EX"
"4399","Bcl7b",-2.27593841004415,0.00745244001612275,"VSMC","DREX_vs_EX"
"4400","Pcolce2",-2.3242279503156,0.000780020696589953,"VSMC","DREX_vs_EX"
"4401","Hmgb1",2.05356110770842,0.000302608438259196,"VSMC","DREX_vs_EX"
"4402","Hoxa3",2.03202601519326,0.00308710043529595,"VSMC","DREX_vs_EX"
"4403","Fam13a2",1.70112988541766,9.61805122308211e-05,"VSMC","DREX_vs_EX"
"4404","Klf15",1.26940763072472,0.0041464063702016,"VSMC","DREX_vs_EX"
"4405","Zfp5741",2.55142917865345,0.00943807100715645,"VSMC","DREX_vs_EX"
"4406","Dnajb132",-4.28750476700393,0.000886625085438275,"VSMC","DREX_vs_EX"
"4407","Cavin3",-2.00995922969608,0.00424168721005545,"VSMC","DREX_vs_EX"
"4408","Sec23ip",-1.43115254615909,0.0081946790744269,"VSMC","DREX_vs_EX"
"4409","Col4a21",-1.51619566438238,0.00683278852354126,"VSMC","DREX_vs_EX"
"4410","Maf",-1.53850177013468,0.00402115368224522,"VSMC","DREX_vs_EX"
"4411","Banp",-3.62216400078434,0.00142206918070304,"VSMC","DREX_vs_EX"
"4412","Col5a32",-1.94229372465742,0.000814283501469648,"VSMC","DREX_vs_EX"
"4413","Zfp810",-2.44061098083569,0.00641124082962849,"VSMC","DREX_vs_EX"
"4414","Atr1",3.54079140731809,0.00403187366147683,"VSMC","DREX_vs_EX"
"4415","Tspyl4",4.05485974374627,0.00433654224526829,"VSMC","DREX_vs_EX"
"4416","Ddit44",-1.92966947366768,0.000888974012319091,"VSMC","DREX_vs_EX"
"4417","Bicc11",3.26259510603475,0.00959469278133759,"VSMC","DREX_vs_EX"
"4418","Col6a1",-2.01640267802734,0.00892000791922408,"VSMC","DREX_vs_EX"
"4419","Pfkl",-1.88860487743804,0.000302122277024497,"VSMC","DREX_vs_EX"
"4420","Stk11",0.87157091958783,0.00551712086502303,"VSMC","DREX_vs_EX"
"4421","Cradd",2.52667711852482,0.00476348905483622,"VSMC","DREX_vs_EX"
"4422","Iba57",4.19908375143394,0.00183511533203662,"VSMC","DREX_vs_EX"
"4423","Arrb22",-1.93849955986704,0.00481412317464316,"VSMC","DREX_vs_EX"
"4424","Serpinf12",-2.71585692287175,0.00645942138606122,"VSMC","DREX_vs_EX"
"4425","Unc119",-2.34834680299392,0.00884124727483102,"VSMC","DREX_vs_EX"
"4426","Col1a11",-2.18246092123461,0.00603628347557226,"VSMC","DREX_vs_EX"
"4427","Hdac5",1.03627153975912,0.00202035181834446,"VSMC","DREX_vs_EX"
"4428","Mrc23",-2.47803996568739,9.11955919861471e-05,"VSMC","DREX_vs_EX"
"4429","Tmc6",-1.93934837153754,0.00791045942134,"VSMC","DREX_vs_EX"
"4430","Cog51",-1.4426085516844,0.00784957563752486,"VSMC","DREX_vs_EX"
"4431","Ighm",-2.38870184669199,0.000652653281692417,"VSMC","DREX_vs_EX"
"4432","Nedd92",-1.86198112859032,0.00752201420431932,"VSMC","DREX_vs_EX"
"4433","Jarid21",1.44030586004093,0.00771745412227638,"VSMC","DREX_vs_EX"
"4434","Utp15",2.51045917351441,0.00939975569555996,"VSMC","DREX_vs_EX"
"4435","Hmgcs14",-1.73964914767939,0.00122911085040106,"VSMC","DREX_vs_EX"
"4436","Npr3",-1.12679057944103,0.00710932837598566,"VSMC","DREX_vs_EX"
"4437","Tuba1a3",-2.44183640130234,0.000933604373376866,"VSMC","DREX_vs_EX"
"4438","Nr4a15",-2.02271493623463,0.00472564593341562,"VSMC","DREX_vs_EX"
"4439","Adamts52",-1.85279165186699,0.0033036761881733,"VSMC","DREX_vs_EX"
"4440","Cfb",-2.335176296691,0.00707721378203078,"VSMC","DREX_vs_EX"
"4441","Slc5a71",-3.98569302576562,0.000185803521565167,"VSMC","DREX_vs_EX"
"4442","Lrg1",-2.52789492821319,0.000769345540397755,"VSMC","DREX_vs_EX"
"4443","Rprd1a1",1.18351788973907,0.00866273299625948,"VSMC","DREX_vs_EX"
"4444","Snx2",1.35056435197878,0.00867600470860799,"VSMC","DREX_vs_EX"
"4445","Dtx41",-2.29034034231571,0.00865330202701713,"VSMC","DREX_vs_EX"
"4446","Stambpl1",-3.51934484021013,0.0025512842507065,"VSMC","DREX_vs_EX"
"4447","Pik3ap12",-2.85591631808484,0.00491554988664088,"VSMC","DREX_vs_EX"
"4448","Sfxn3",-2.77814029061075,0.0068235800960989,"VSMC","DREX_vs_EX"
"4449","Fmr1",-1.28663425540849,0.000990002599036032,"VSMC","DREX_vs_EX"
"4450","Sh3bgrl",-3.43374047149589,0.00325807220209413,"VSMC","DREX_vs_EX"
"4451","Chm1",3.03488618953902,0.00285550594272722,"VSMC","DREX_vs_EX"
"4452","Vegfd",2.78607708241886,0.00494724938271834,"VSMC","DREX_vs_EX"
"4453","Itgad2",-7.42032061631015,3.34293033342813e-11,"VSMC","DREX_vs_EX"
"4454","Hes6",2.08189373471697,0.00410531288750475,"VSMC","DREX_vs_HFD"
"4455","Sned11",1.6569119278324,0.00152762177027157,"VSMC","DREX_vs_HFD"
"4456","Rgs2",2.77737793109746,0.00984114329291219,"VSMC","DREX_vs_HFD"
"4457","Slc25a255",-1.78930678472234,0.000813817096289057,"VSMC","DREX_vs_HFD"
"4458","Qser11",4.4634590208815,0.000255531117383137,"VSMC","DREX_vs_HFD"
"4459","Lzts32",2.52713745606911,0.00120984541452432,"VSMC","DREX_vs_HFD"
"4460","Rit1",1.51962858992649,0.00328460494772176,"VSMC","DREX_vs_HFD"
"4461","Lix1l",-2.0570751534548,0.0015015484608935,"VSMC","DREX_vs_HFD"
"4462","Mutyh1",-3.10384208270477,0.000106324734585729,"VSMC","DREX_vs_HFD"
"4463","Col16a14",-2.69771926967441,0.00189816247438851,"VSMC","DREX_vs_HFD"
"4464","Rcc1",-1.85727666370955,0.00197877829572672,"VSMC","DREX_vs_HFD"
"4465","Mxra81",-1.88851468111686,0.00134968394739653,"VSMC","DREX_vs_HFD"
"4466","Slc5a61",1.28478010001877,0.00927466933291946,"VSMC","DREX_vs_HFD"
"4467","Serpine13",-1.52295475263148,0.00497766510440198,"VSMC","DREX_vs_HFD"
"4468","Lancl2",2.17848878619758,0.00795945188241004,"VSMC","DREX_vs_HFD"
"4469","Fam13a3",1.38587604663238,0.00051264363873131,"VSMC","DREX_vs_HFD"
"4470","Slc6a13",-1.67951247920142,0.0065244950403149,"VSMC","DREX_vs_HFD"
"4471","Spty2d1",-1.78774933115788,0.00285091649120291,"VSMC","DREX_vs_HFD"
"4472","Dnajb133",-4.05320958058355,0.00142331626710404,"VSMC","DREX_vs_HFD"
